Image,Group,Condition,SubID,Threshold,SegAbbr,Grouping,Domain,SegVol,Mean,Median,StDev,Q1,Q3,Min,Max,ActVol,FAV,CoGx,CoGy,CoGz,sCoGx,sCoGy,sCoGz
Grp1_Con1_02.nii,Grp1,Con1,2,,SNc,j_Midbrain_D,MB,674,6573.59,6559.5,626.14,6168.75,7001.75,4131,8715,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con1_02.nii,Grp1,Con1,2,,SI,e_Striatum/pallidum_H,STR/PAL,3013,7012.2,7059,806.08,6556,7529,1078,9859,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con1_02.nii,Grp1,Con1,2,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,6952.83,6957,607.8,6548,7363,3109,9295,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con1_02.nii,Grp1,Con1,2,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6952.19,6964,705.09,6517,7412,3408,12784,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con1_02.nii,Grp1,Con1,2,,DEC,x_Cerebellum_B,CB,1141,6129.63,6649,1836.06,5594,7329,12,9544,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con1_02.nii,Grp1,Con1,2,,FOTU,x_Cerebellum_C,CB,284,6600.58,6792.5,1232.4,6095,7352.75,676,9072,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con1_02.nii,Grp1,Con1,2,,PYR,x_Cerebellum_D,CB,708,6626.18,6646.5,784.49,6103.75,7189.75,3866,8936,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con1_02.nii,Grp1,Con1,2,,UVU,x_Cerebellum_F,CB,1999,6809.13,6810,794.45,6317.5,7336.5,3897,11376,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con1_02.nii,Grp1,Con1,2,,NOD,x_Cerebellum_E,CB,572,7181.34,7202,699.53,6709.75,7688.25,5047,9839,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con1_02.nii,Grp1,Con1,2,,SIM,x_Cerebellum_G,CB,292,4442.31,4767,2433.25,2198.75,6605,98,9795,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con1_02.nii,Grp1,Con1,2,,onl,ww_fiber_bundle_A,WM,826,6462.47,7127,2294.81,5530.75,7848.5,-1304,11796,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con1_02.nii,Grp1,Con1,2,,AON,a_Olfactory_H,OLF,3120,7043.14,7035,627.31,6636.75,7443,2323,9410,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con1_02.nii,Grp1,Con1,2,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6627.38,6643.5,754.96,6124,7123,3813,10503,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con1_02.nii,Grp1,Con1,2,,DG,c_Hippocampus_B,HIP,2398,7512.9,7468.5,1117.79,6855.25,8111,1476,17178,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con1_02.nii,Grp1,Con1,2,,COA,d_Amygdala_G,AMY,2861,5990.47,6183,1698.52,5150,7130,-907,10977,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con1_02.nii,Grp1,Con1,2,,AOB,a_Olfactory_F,OLF,622,7350.83,7424,884.43,6816.75,7928,2435,9515,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con1_02.nii,Grp1,Con1,2,,SEZ,a_Olfactory_X,OLF,612,6930.29,6971.5,661.38,6467.25,7373,4913,9292,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con1_02.nii,Grp1,Con1,2,,aot,o_optic_A,WM,841,5970.11,5886,1097.56,5218,6731,2525,11840,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con1_02.nii,Grp1,Con1,2,,V3,V_ventricles_B,V,3218,7091.99,7151,937.81,6536.5,7713,1492,10797,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con1_02.nii,Grp1,Con1,2,,CA1-CA3,c_Hippocampus_C,HIP,12184,6745.6,6792.5,942.45,6211.75,7319.25,32,13877,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con1_02.nii,Grp1,Con1,2,,PA,d_Amygdala_F,AMY,506,6465.79,6516.5,710.39,6021.25,6951.25,3191,8212,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con1_02.nii,Grp1,Con1,2,,TT,a_Olfactory_I,OLF,1004,7094.75,6998.5,1174.36,6585.75,7414.25,3439,19255,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con1_02.nii,Grp1,Con1,2,,MOBipl,a_Olfactory_C,OLF,5023,7214.44,7362,1251.32,6821.5,7878.5,110,11301,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con1_02.nii,Grp1,Con1,2,,MOBopl,a_Olfactory_E,OLF,1336,5985.58,7036,2641.17,4798.75,7741.5,-1178,10842,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con1_02.nii,Grp1,Con1,2,,MOBgl,a_Olfactory_A,OLF,7528,6370.71,7207,2321.74,5856.5,7832,-970,13524,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con1_02.nii,Grp1,Con1,2,,MOBgr,a_Olfactory_B,OLF,4604,7274.07,7269,727.76,6812.75,7744.25,1727,10381,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con1_02.nii,Grp1,Con1,2,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7198.58,7214,685.96,6759.25,7657.5,4688,9623,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con1_02.nii,Grp1,Con1,2,,FS,e_Striatum/pallidum_C,STR/PAL,621,7080.5,7067,765.18,6569,7577,4660,9739,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con1_02.nii,Grp1,Con1,2,,fi,ww_fiber_bundle_G,WM,2662,6652.68,6638,975.24,5980.25,7327,3453,11336,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con1_02.nii,Grp1,Con1,2,,vhc,ww_fiber_bundle_H,WM,95,5910.98,5850,813.08,5328,6479,4129,8207,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con1_02.nii,Grp1,Con1,2,,st,ww_fiber_bundle_I,WM,467,6430.29,6396,1055.72,5629.5,7276.5,3855,9011,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con1_02.nii,Grp1,Con1,2,,VPM,h_Thalamus_C,THA,919,6978.29,6992,637.12,6540.5,7424.5,4922,9011,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con1_02.nii,Grp1,Con1,2,,RT,h_Thalamus_Q,THA,2486,6636.75,6656.5,739.71,6174.25,7135.5,3408,9680,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
Grp1_Con1_02.nii,Grp1,Con1,2,,ZI,i_Hypothalamus_I,HYP,1804,6785.76,6801.5,643.27,6358,7210.25,4647,8961,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con1_02.nii,Grp1,Con1,2,,VPL,h_Thalamus_D,THA,1295,6791.19,6788,591,6404.5,7173,4928,8695,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con1_02.nii,Grp1,Con1,2,,MG,h_Thalamus_F,THA,1125,6736.38,6741,736.92,6313,7217,2393,9481,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con1_02.nii,Grp1,Con1,2,,LGd,h_Thalamus_G,THA,60,6788.52,6835,789.28,6283.25,7149.75,4994,9407,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con1_02.nii,Grp1,Con1,2,,LP,h_Thalamus_H,THA,1338,7130.54,7177.5,693.86,6733.5,7577.75,2528,10397,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con1_02.nii,Grp1,Con1,2,,MOBmi,a_Olfactory_D,OLF,1090,7165.56,7392,1414.38,6861.25,7900.75,899,11599,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con1_02.nii,Grp1,Con1,2,,Gr,p_Pons_G,HB,271,7394.78,7427,675.88,6942,7859.5,5630,9194,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con1_02.nii,Grp1,Con1,2,,MS,e_Striatum/pallidum_I,STR/PAL,222,7018.17,7069,562.42,6627.25,7427.25,5709,8301,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con1_02.nii,Grp1,Con1,2,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7175.65,7224,659.93,6682,7663,5095,8864,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con1_02.nii,Grp1,Con1,2,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,7012.77,6998,640.39,6573,7433,4911,9321,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con1_02.nii,Grp1,Con1,2,,PIR,b_CerebralCortex_I,CTX,10350,6156.76,6780,2076.14,5768.5,7441,-638,17910,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con1_02.nii,Grp1,Con1,2,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6839.32,6940,838.67,6538,7319,717,8811,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con1_02.nii,Grp1,Con1,2,,EPd,a_Olfactory_J,OLF,915,6878.55,6865,624.96,6468.5,7297.5,4819,9152,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con1_02.nii,Grp1,Con1,2,,MPO,i_Hypothalamus_B,HYP,1385,7137.45,7237,820.98,6694,7685,3495,9936,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con1_02.nii,Grp1,Con1,2,,RE,h_Thalamus_P,THA,470,7004.87,6991,777.12,6554.25,7481.25,4039,9293,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con1_02.nii,Grp1,Con1,2,,PO,h_Thalamus_S,THA,1228,6904.99,6895,629.7,6491,7317.5,4883,8874,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con1_02.nii,Grp1,Con1,2,,em,ww_fiber_bundle_D,WM,215,6695.49,6685,677.66,6281,7210.5,4420,8298,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con1_02.nii,Grp1,Con1,2,,opt,o_optic_B,WM,1550,6661.27,6723,863.22,6149,7216.25,2027,10128,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con1_02.nii,Grp1,Con1,2,,BLA,d_Amygdala_E,AMY,3279,6868.08,6883,714.48,6400,7362.5,4525,9588,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
Grp1_Con1_02.nii,Grp1,Con1,2,,LA,d_Amygdala_D,AMY,1238,6538.92,6552.5,584.23,6146.75,6928.75,4554,8497,1238,1,60.66,89.62,27.32,60.66,89.62,27.32
Grp1_Con1_02.nii,Grp1,Con1,2,,MD,h_Thalamus_N,THA,751,7085.84,7081,634.21,6651.5,7493,5083,10015,751,1,61.12,87.05,36.64,61.12,87.05,36.64
Grp1_Con1_02.nii,Grp1,Con1,2,,IAM,h_Thalamus_K,THA,474,7183.62,7211,590.69,6806,7598.25,5354,9020,474,1,61.1,82.05,40.45,61.1,82.05,40.45
Grp1_Con1_02.nii,Grp1,Con1,2,,sm,ww_fiber_bundle_J,WM,304,6783.52,6816.5,988.36,6079.25,7533.75,3830,8932,304,1,61.84,79.01,43.42,61.84,79.01,43.42
Grp1_Con1_02.nii,Grp1,Con1,2,,VAL,h_Thalamus_A,THA,414,6984.13,7029.5,665.2,6533.75,7438.75,4787,8576,414,1,60.88,81.56,37.93,60.88,81.56,37.93
Grp1_Con1_02.nii,Grp1,Con1,2,,VM,h_Thalamus_B,THA,1034,6804.95,6803,595.8,6403.5,7198.75,5216,9496,1034,1,60.22,84.53,31.18,60.22,84.53,31.18
Grp1_Con1_02.nii,Grp1,Con1,2,,AV,h_Thalamus_J,THA,180,7143.46,7212,634.39,6702.5,7585.25,5178,8625,180,1,60.86,79.51,44.52,60.86,79.51,44.52
Grp1_Con1_02.nii,Grp1,Con1,2,,PVT,h_Thalamus_M,THA,1312,7291.16,7284.5,665.78,6849,7707.75,4608,9154,1312,1,61.59,81.59,36.98,61.59,81.59,36.98
Grp1_Con1_02.nii,Grp1,Con1,2,,PT,h_Thalamus_O,THA,293,7114.22,7126,586.07,6692,7477,5733,8687,293,1,61.14,81.61,33.88,61.14,81.61,33.88
Grp1_Con1_02.nii,Grp1,Con1,2,,SPA,h_Thalamus_E,THA,224,7219.83,7168.5,683.6,6719.75,7666,5551,9589,224,1,61.55,90.46,31.51,61.55,90.46,31.51
Grp1_Con1_02.nii,Grp1,Con1,2,,IMD,h_Thalamus_L,THA,83,7099,7151,603.48,6770.5,7402,5266,8671,83,1,60.86,85.96,34.23,60.86,85.96,34.23
Grp1_Con1_02.nii,Grp1,Con1,2,,CM,h_Thalamus_R,THA,164,7129.86,7151,834.24,6684.75,7444,5185,10216,164,1,61.45,80.51,30.54,61.45,80.51,30.54
Grp1_Con1_02.nii,Grp1,Con1,2,,MH,h_Thalamus_U,THA,204,7387.47,7404,686.9,6930.75,7892.25,5499,9336,204,1,61.25,87.96,45.93,61.25,87.96,45.93
Grp1_Con1_02.nii,Grp1,Con1,2,,PF,h_Thalamus_T,THA,573,7066.79,7057,687.18,6636,7533,5169,9294,573,1,60.89,91.72,40.25,60.89,91.72,40.25
Grp1_Con1_02.nii,Grp1,Con1,2,,CEA,d_Amygdala_C,AMY,1604,6904.39,6934,781.93,6457.75,7421,3376,9151,1604,1,60.2,81.12,23.99,60.2,81.12,23.99
Grp1_Con1_02.nii,Grp1,Con1,2,,AAA,d_Amygdala_A,AMY,674,6990.37,7004,801.45,6599.75,7482.25,2622,11399,674,1,58.11,73.19,15.57,58.11,73.19,15.57
Grp1_Con1_02.nii,Grp1,Con1,2,,MEA,d_Amygdala_B,AMY,1204,7186.4,7221,843.1,6720.75,7715,2761,11603,1204,1,63.08,83.64,18,63.08,83.64,18
Grp1_Con1_02.nii,Grp1,Con1,2,,PAG,j_Midbrain_J,MB,4068,7168.5,7152,736.09,6664,7649.5,4664,10513,4068,1,62.9,108.6,45.75,62.9,108.6,45.75
Grp1_Con1_02.nii,Grp1,Con1,2,,DR,j_Midbrain_I,MB,189,7575.29,7573,691.46,7067,8050,6154,9498,189,1,63.2,114.72,39.84,63.2,114.72,39.84
Grp1_Con1_02.nii,Grp1,Con1,2,,CLI,j_Midbrain_G,MB,183,6883.84,6874,897.74,6372.5,7263,4272,11316,183,1,62.4,104.83,33.57,62.4,104.83,33.57
Grp1_Con1_02.nii,Grp1,Con1,2,,MBO,i_Hypothalamus_P,HYP,1280,7482.55,7219.5,2191.65,6629.5,7822.25,2982,30314,1280,1,61.54,94.11,18.77,61.54,94.11,18.77
Grp1_Con1_02.nii,Grp1,Con1,2,,PCG,p_Pons_C,HB,763,7353.91,7397,812.41,6839,7939.5,4331,9739,763,1,63.6,122.23,33.58,63.6,122.23,33.58
Grp1_Con1_02.nii,Grp1,Con1,2,,SNr,j_Midbrain_E,MB,1166,6555.3,6578.5,709.9,6138.25,7032,2388,8809,1166,1,60.77,100.27,27.47,60.77,100.27,27.47
Grp1_Con1_02.nii,Grp1,Con1,2,,LC,p_Pons_F,HB,87,7234.67,7301,823.11,6625,7859.5,5333,9646,87,1,63.98,123.25,36.02,63.98,123.25,36.02
Grp1_Con1_02.nii,Grp1,Con1,2,,PB,p_Pons_E,HB,1048,7115.38,7095,1082.82,6447,7702,4161,16516,1048,1,63.14,119.25,35.81,63.14,119.25,35.81
Grp1_Con1_02.nii,Grp1,Con1,2,,DP,b_CerebralCortex_E,CTX,399,7059.7,7077,605.61,6618.5,7477,5364,9290,399,1,60.97,52.12,39.25,60.97,52.12,39.25
Grp1_Con1_02.nii,Grp1,Con1,2,,ILA,b_CerebralCortex_D,CTX,1263,7349.22,7354,638.49,6948,7770,4388,9604,1263,1,61.36,51.85,45.65,61.36,51.85,45.65
Grp1_Con1_02.nii,Grp1,Con1,2,,PL,b_CerebralCortex_C,CTX,1740,7196.2,7221,681.01,6825.75,7618.25,729,9099,1740,1,61.48,50.06,53.96,61.48,50.06,53.96
Grp1_Con1_02.nii,Grp1,Con1,2,,ORB,b_CerebralCortex_B,CTX,2118,7196.78,7221,642.42,6826.25,7608.5,3359,9190,2118,1,61.02,48.14,46.04,61.02,48.14,46.04
Grp1_Con1_02.nii,Grp1,Con1,2,,MO,b_CerebralCortex_G,CTX,16882,6699.22,7017,1456.43,6437,7482,-836,16667,16882,1,62.84,59.91,59.26,62.84,59.91,59.26
Grp1_Con1_02.nii,Grp1,Con1,2,,ACA,b_CerebralCortex_F,CTX,5145,6983.57,7093,934.16,6611,7559,635,9896,5145,1,61.9,64.53,58.59,61.9,64.53,58.59
Grp1_Con1_02.nii,Grp1,Con1,2,,SS,b_CerebralCortex_H,CTX,31033,6707.01,7046,1568.08,6479,7525,-1374,12178,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con1_02.nii,Grp1,Con1,2,,RSP,b_CerebralCortex_J,CTX,5887,6100,6375,1354.61,5790,6862,-275,9791,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con1_02.nii,Grp1,Con1,2,,PTL,b_CerebralCortex_K,CTX,2897,6601.44,6843,1333.88,6300,7385,139,9332,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con1_02.nii,Grp1,Con1,2,,PVH,i_Hypothalamus_D,HYP,213,7337.06,7368,584.76,6920,7717,5639,8906,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con1_02.nii,Grp1,Con1,2,,LHA,i_Hypothalamus_H,HYP,2596,6957.23,6977.5,684.71,6514,7417,4055,9511,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con1_02.nii,Grp1,Con1,2,,AHN,i_Hypothalamus_F,HYP,490,6932.37,6901.5,597.81,6537.25,7314.75,5340,8998,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con1_02.nii,Grp1,Con1,2,,VMH,i_Hypothalamus_K,HYP,410,6695.72,6724,697.98,6205.25,7192,4730,8653,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con1_02.nii,Grp1,Con1,2,,DMH,i_Hypothalamus_L,HYP,430,7083.95,7043.5,682.57,6617.75,7533.75,5064,9229,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con1_02.nii,Grp1,Con1,2,,PH,i_Hypothalamus_N,HYP,660,7315.34,7310.5,797.8,6827.25,7805.5,3980,11080,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con1_02.nii,Grp1,Con1,2,,STN,i_Hypothalamus_O,HYP,283,6919.07,6890,646.18,6506.5,7383,4856,8765,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con1_02.nii,Grp1,Con1,2,,AVPV,i_Hypothalamus_C,HYP,80,7471.79,7508.5,727.45,7048.5,7953.5,5502,9837,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con1_02.nii,Grp1,Con1,2,,PVp,i_Hypothalamus_M,HYP,319,6627.85,6693,1022.61,6189,7284.5,3002,9678,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con1_02.nii,Grp1,Con1,2,,SBPV,i_Hypothalamus_G,HYP,147,7074.41,6977,724.03,6608,7599.5,5527,8826,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con1_02.nii,Grp1,Con1,2,,SCH,i_Hypothalamus_E,HYP,116,6963.16,7167,1439.19,6117,7975.25,3225,9680,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con1_02.nii,Grp1,Con1,2,,ARH,i_Hypothalamus_J,HYP,166,6052.31,6105,700.69,5649.25,6502.25,3398,7748,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con1_03.nii,Grp1,Con1,3,,WB,wholebrain,WB,40397,5942.58,6361,1961.35,5241,7107,-1196,27587,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con1_03.nii,Grp1,Con1,3,,CB,x_Cerebellum_A,CB,60195,6002.5,6555,2020.27,5531,7249,-2120,13207,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con1_03.nii,Grp1,Con1,3,,MB,j_Midbrain_A,MB,18892,6769.78,6788,803.37,6319,7266,634,12214,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con1_03.nii,Grp1,Con1,3,,MY,p_Pons_H,HB,28427,5913.91,6269,1639.77,5576,6821,-1039,13133,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
Grp1_Con1_03.nii,Grp1,Con1,3,,P,p_Pons_A,HB,5675,6207.72,6514,1558.2,5810.5,7121,-1064,9659,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con1_03.nii,Grp1,Con1,3,,HY,i_Hypothalamus_A,HYP,1294,6411.47,6813.5,1471.81,5975.25,7348,440,9162,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con1_03.nii,Grp1,Con1,3,,int,ww_fiber_bundle_F,WM,2819,6372.38,6405,771.12,5875.5,6907,3257,8830,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con1_03.nii,Grp1,Con1,3,,VL,V_ventricles_A,V,7825,7091.15,7148,936.27,6453,7772,0,9818,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con1_03.nii,Grp1,Con1,3,,HPF,c_Hippocampus_A,HIP,9628,6916.87,6938,876.85,6424,7445,-544,10247,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con1_03.nii,Grp1,Con1,3,,CTX,b_CerebralCortex_A,CTX,48603,6284.13,6800,1920.41,6078,7366,-1772,11815,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con1_03.nii,Grp1,Con1,3,,cc,ww_fiber_bundle_E,WM,11761,6406.24,6417,802.43,5854,6962,725,9187,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con1_03.nii,Grp1,Con1,3,,aco,ww_fiber_bundle_C,WM,1364,6351.76,6346,847.71,5720.5,6946.25,3868,8869,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con1_03.nii,Grp1,Con1,3,,OT,e_Striatum/pallidum_D,STR/PAL,2628,6016.07,6572,1884.01,5307,7263,-671,10863,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con1_03.nii,Grp1,Con1,3,,IPN,j_Midbrain_F,MB,370,8040.83,7860.5,1553.68,7299.75,8494.75,5191,20606,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con1_03.nii,Grp1,Con1,3,,PG,p_Pons_B,HB,904,6869,6758.5,1784.16,6014.75,7520.75,1257,20511,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con1_03.nii,Grp1,Con1,3,,CS,j_Midbrain_H,MB,662,7018.37,7015.5,755.57,6491.5,7561.75,4803,9133,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con1_03.nii,Grp1,Con1,3,,PRN,p_Pons_D,HB,5748,6717.3,6744.5,677.37,6270,7164.25,4304,9242,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con1_03.nii,Grp1,Con1,3,,RN,j_Midbrain_C,MB,314,6632.25,6614.5,651.54,6208.5,7044.5,4630,8363,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con1_03.nii,Grp1,Con1,3,,VTA,j_Midbrain_B,MB,771,7030.58,7023,676.78,6616,7477,4634,9285,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con1_03.nii,Grp1,Con1,3,,SNc,j_Midbrain_D,MB,674,6603.31,6647,585.78,6227.5,6964.75,4845,8553,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con1_03.nii,Grp1,Con1,3,,SI,e_Striatum/pallidum_H,STR/PAL,3013,6982.42,7040,734.45,6655,7413,1289,8816,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con1_03.nii,Grp1,Con1,3,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,7135.57,7144,598.38,6758,7524,1368,9314,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con1_03.nii,Grp1,Con1,3,,CP,e_Striatum/pallidum_A,STR/PAL,22254,7139.13,7178,665.21,6737,7589,3692,9378,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con1_03.nii,Grp1,Con1,3,,DEC,x_Cerebellum_B,CB,1141,6217.54,6833,1938.44,5884,7393,-310,10283,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con1_03.nii,Grp1,Con1,3,,FOTU,x_Cerebellum_C,CB,284,6975.52,7161,1237.86,6501.5,7733.5,1180,9635,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con1_03.nii,Grp1,Con1,3,,PYR,x_Cerebellum_D,CB,708,6505.24,6548.5,650.05,6063.25,6936.25,4286,8322,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con1_03.nii,Grp1,Con1,3,,UVU,x_Cerebellum_F,CB,1999,6458.52,6480,736.8,6007.5,6973,3228,8800,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con1_03.nii,Grp1,Con1,3,,NOD,x_Cerebellum_E,CB,572,6718.83,6681,665.51,6282,7125,4749,9146,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con1_03.nii,Grp1,Con1,3,,SIM,x_Cerebellum_G,CB,292,5099.35,5833.5,2673.68,2357,7364.75,477,10033,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con1_03.nii,Grp1,Con1,3,,onl,ww_fiber_bundle_A,WM,826,6592.15,7396.5,2455.79,5579.5,8281.5,-1933,11088,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con1_03.nii,Grp1,Con1,3,,AON,a_Olfactory_H,OLF,3120,7177.26,7178,660.78,6776,7610.25,1402,9475,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con1_03.nii,Grp1,Con1,3,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6661.96,6695.5,655.21,6254.75,7096.75,4354,8705,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con1_03.nii,Grp1,Con1,3,,DG,c_Hippocampus_B,HIP,2398,7414.38,7443.5,1104.84,6814.75,8154,751,10226,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con1_03.nii,Grp1,Con1,3,,COA,d_Amygdala_G,AMY,2861,6124.13,6320,1496.46,5495,7065,-446,10445,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con1_03.nii,Grp1,Con1,3,,AOB,a_Olfactory_F,OLF,622,7021.57,7015,831.3,6519.25,7581.75,4429,9381,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con1_03.nii,Grp1,Con1,3,,SEZ,a_Olfactory_X,OLF,612,7177.26,7204.5,667.45,6791.75,7618.75,4904,8868,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con1_03.nii,Grp1,Con1,3,,aot,o_optic_A,WM,841,5838.98,5793,1098.44,5191,6555,63,9303,841,1,63.27,82.27,19.15,63.27,82.27,19.15
